Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [18] PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [106] fpr_of [59] poly_big_to_fp
   [3] PQCLEAN_FALCON1024_CLEAN_crypto_sign_signature [89] fpr_of [84] poly_big_to_fp.constprop.0
   [8] PQCLEAN_FALCON1024_CLEAN_fpr_add [114] fpr_rint    [79] poly_big_to_fp.constprop.1
  [22] PQCLEAN_FALCON1024_CLEAN_fpr_div [102] fpr_rint    [66] poly_big_to_small
  [26] PQCLEAN_FALCON1024_CLEAN_fpr_expm_p63 [50] fpr_sqr [78] poly_small_mkgauss
  [10] PQCLEAN_FALCON1024_CLEAN_fpr_mul [119] fpr_sqr    [143] poly_small_sqnorm
  [30] PQCLEAN_FALCON1024_CLEAN_fpr_scaled [92] fpr_sqr   [87] poly_small_to_fp
  [34] PQCLEAN_FALCON1024_CLEAN_fpr_sqrt [36] fpr_sub    [131] poly_sub_scaled
  [32] PQCLEAN_FALCON1024_CLEAN_gaussian0_sampler [90] fpr_sub [58] poly_sub_scaled_ntt
  [41] PQCLEAN_FALCON1024_CLEAN_hash_to_point_ct [29] fpr_trunc [39] prng_get_u64
  [14] PQCLEAN_FALCON1024_CLEAN_iFFT [95] fpr_trunc       [51] prng_get_u8
 [134] PQCLEAN_FALCON1024_CLEAN_is_short_half [115] fpr_ulsh [125] randombytes_linux_randombytes_getrandom
  [19] PQCLEAN_FALCON1024_CLEAN_keygen [103] fpr_ulsh      [1] run_falcon1024_sign
 [145] PQCLEAN_FALCON1024_CLEAN_modq_encode [24] fpr_ursh [121] shake256_inc_absorb
  [11] PQCLEAN_FALCON1024_CLEAN_poly_LDL_fft [116] fpr_ursh [127] shake256_inc_ctx_release
  [25] PQCLEAN_FALCON1024_CLEAN_poly_add [93] fpr_ursh   [128] shake256_inc_finalize
  [83] PQCLEAN_FALCON1024_CLEAN_poly_add_muladj_fft [76] get_rng_u64 [129] shake256_inc_init
  [88] PQCLEAN_FALCON1024_CLEAN_poly_adj_fft [120] keccak_inc_absorb [104] shake256_inc_squeeze
  [82] PQCLEAN_FALCON1024_CLEAN_poly_div_autoadj_fft [52] keccak_inc_finalize [38] smallints_to_fpr
  [74] PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [126] keccak_inc_init [20] solve_NTRU
  [15] PQCLEAN_FALCON1024_CLEAN_poly_merge_fft [57] make_fg [61] solve_NTRU_binary_depth0
  [81] PQCLEAN_FALCON1024_CLEAN_poly_mul_autoadj_fft [69] make_fg_step [63] solve_NTRU_binary_depth1
  [17] PQCLEAN_FALCON1024_CLEAN_poly_mul_fft [56] make_fg_step.constprop.0 [68] solve_NTRU_deepest
  [37] PQCLEAN_FALCON1024_CLEAN_poly_muladj_fft [77] mkgauss [21] solve_NTRU_intermediate
  [48] PQCLEAN_FALCON1024_CLEAN_poly_mulconst [71] modp_NTT2_ext [108] zint_add_mul_small
  [35] PQCLEAN_FALCON1024_CLEAN_poly_mulselfadj_fft [112] modp_R [107] zint_add_scaled_mul_small
  [60] PQCLEAN_FALCON1024_CLEAN_poly_neg [73] modp_R2    [146] zint_bezout
  [12] PQCLEAN_FALCON1024_CLEAN_poly_split_fft [80] modp_Rx [140] zint_co_reduce
  [28] PQCLEAN_FALCON1024_CLEAN_poly_sub [97] modp_add   [137] zint_co_reduce_mod
  [72] PQCLEAN_FALCON1024_CLEAN_prng_init [70] modp_div  [130] zint_finish_mod
  [46] PQCLEAN_FALCON1024_CLEAN_prng_refill [65] modp_iNTT2_ext [54] zint_mod_small_signed
  [13] PQCLEAN_FALCON1024_CLEAN_sampler [67] modp_mkgm2   [47] zint_mod_small_unsigned
   [5] PQCLEAN_FALCON1024_CLEAN_sign_dyn [53] modp_montymul [123] zint_mul_small
 [122] PQCLEAN_FALCON1024_CLEAN_trim_i8_decode [118] modp_ninv31 [138] zint_negate
 [144] PQCLEAN_FALCON1024_CLEAN_trim_i8_encode [86] modp_poly_rec_res [109] zint_norm_zero
 [124] PQCLEAN_randombytes   [110] modp_set              [132] zint_norm_zero.constprop.0
 [141] align_fpr             [105] modp_sub               [85] zint_rebuild_CRT.constprop.0
 [142] align_u32              [31] mq_NTT                 [62] zint_rebuild_CRT.constprop.2
   [4] do_sign                [45] mq_add                 [55] zint_rebuild_CRT.constprop.3
   [6] do_sign_dyn.constprop.0 [96] mq_conv_small        [117] zint_sub_scaled
   [7] ffSampling_fft_dyntree.constprop.0 [40] mq_div_12289
  [99] fpr_floor              [42] mq_iNTT
